id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price_2023,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,last_review_date,price_2023_quant
667447596124969100,Lovely 1-bedroom in Brooklyn,26438408,Sandra,Brooklyn,Clinton Hill,40.68128,-73.96451,Entire home/apt,145,3,2,2022-11-19,0.31,1,24,2,,2022-11-19,0.5617788081563834
665409290103351600,Lovely room in New York,467064305,Vania,Manhattan,Upper West Side,40.777057126282386,-73.9800463244319,Entire home/apt,211,1,8,2022-12-23,1.43,2,363,8,,2022-12-23,0.7728015174666737
668853333634332300,Exclusive Private Studio 1108 | Private Bathroom,401202937,Eliza,Manhattan,Midtown,40.74635,-73.9872,Private room,110,1,14,2023-02-20,1.82,53,230,14,,2023-02-20,0.40755571947942465
668857152098089600,Habitación grande para pareja en Brooklyn Newyork.,204780303,Joan,Brooklyn,Bushwick,40.69553589107099,-73.9229853451252,Private room,79,2,23,2023-02-25,2.99,2,338,23,,2023-02-25,0.22024342694557142
665477078070462700,Lovely Rental unit in Brooklyn!,426952784,Maria,Brooklyn,Crown Heights,40.67306,-73.92369,Private room,65,1,6,2022-12-10,0.75,4,365,6,,2022-12-10,0.14942831550661256
668902255426418e3,The Cloud Suite with Huge Patio/ Gym/Laundry!,230947125,Cornelius,Brooklyn,Bedford-Stuyvesant,40.68883,-73.93398,Private room,146,1,7,2023-01-06,0.91,5,295,7,,2023-01-06,0.5646767479846145
667503501751137300,Lovely Bedroom Rental Steps from Ocean Awaits You!,468574952,A,Queens,Far Rockaway,40.592529999999996,-73.75872,Private room,87,9,9,2023-02-27,1.31,1,31,9,,2023-02-27,0.2660308762316244
665477316287882200,Big City Views 2 bedroom in Manhattan,90154348,Dream,Manhattan,Hell's Kitchen,40.7581,-73.99575,Entire home/apt,570,1,10,2023-02-26,1.41,1,269,10,,2023-02-26,0.9753411665525054
667532032936314e3,Brooklyn alluring studio apartment!,402187116,James&Laureta,Brooklyn,Bedford-Stuyvesant,40.68322,-73.93996,Entire home/apt,105,1,40,2023-02-18,5.43,6,241,40,,2023-02-18,0.3806312239844038
665484872133183900,Private Room + Private Bathroom. Brooklyn,426952784,Maria,Brooklyn,Crown Heights,40.67173,-73.92177,Private room,79,1,10,2022-10-19,1.25,4,365,10,,2022-10-19,0.22024342694557142
668912150944678500,"Bright 2-bed, 2 bath apartment in Williamsburg",11628598,Lucia,Brooklyn,Williamsburg,40.70609,-73.94442,Entire home/apt,400,7,4,2022-12-30,0.98,1,0,4,,2022-12-30,0.952104958111597
665625928128596400,(Private room) two bedroom apt shared unit space,466611558,Anthony,Queens,Fresh Meadows,40.731633,-73.7840743,Shared room,115,1,6,2023-01-02,0.99,2,365,6,,2023-01-02,0.4266821223457506
667539668193564400,Brooklyn lovely studio apartment!,402187116,James&Laureta,Brooklyn,Bedford-Stuyvesant,40.68277,-73.94141,Entire home/apt,108,1,30,2023-02-16,4,6,244,30,,2023-02-16,0.3897465619895674
665671949504373600,Classic Brooklyn duplex,32133182,Simone,Brooklyn,Bedford-Stuyvesant,40.68798,-73.94069,Entire home/apt,199,5,3,2022-12-05,0.49,1,0,3,,2022-12-05,0.7386585173086042
668924398417015600,Stylish East Village Studio,22305520,James,Manhattan,East Village,40.72742,-73.98206,Entire home/apt,207,2,38,2023-03-01,4.98,3,150,38,,2023-03-01,0.7653722535433901
667565465688888600,"Cozy, Clean and Convenient Apartment",125828141,Wendy,Bronx,Mount Eden,40.837511675186356,-73.9221178154521,Entire home/apt,100,2,1,2023-01-16,0.6,1,254,1,,2023-01-16,0.35955529796090413
667586446305176700,Modern En Suite in vibrant Bushwick,104924792,Léa,Brooklyn,Bushwick,40.69935,-73.93023,Private room,73,5,3,2022-11-07,0.45,1,228,3,,2022-11-07,0.1896833342114969
665683449975313300,1-Bedroom Apartment Queens NY St. Johns University,215759678,Andrew,Queens,Jamaica Estates,40.721691,-73.798231,Entire home/apt,72,30,5,2023-01-14,1.26,12,280,5,,2023-01-14,0.18673270456820695
668991592927183100,Lovely One Bedroom APT close to Manhattan & LGA,457594429,Lhakpa,Queens,East Elmhurst,40.76051,-73.8856,Entire home/apt,124,2,29,2023-01-23,3.82,2,134,29,,2023-01-23,0.46804362716686865
665712013136617200,Spacious Room-5min to Ocean-Brighton Beach,113986628,Lyuda,Brooklyn,Brighton Beach,40.57971,-73.96578,Private room,89,1,12,2023-02-06,1.52,4,353,12,,2023-02-06,0.27741187628431424
667674181005499500,Comfy & Cozy 4 BR Apartment,366154108,Christopher,Queens,Jamaica,40.67739,-73.78985,Entire home/apt,104,1,5,2022-10-26,0.85,1,342,5,,2022-10-26,0.37357078876653144
665725530258522800,Lovely 1 bedroom in Landmark Townhouse,466989452,Zoraida,Bronx,Longwood,40.81376,-73.89935,Entire home/apt,100,1,3,2022-09-29,0.37,4,357,3,,2022-09-29,0.35955529796090413
669037953556271200,Cozy Relaxing 2 BDR in a Quiet Area by Beach/JFK,468978479,Bryan And Sasha,Queens,Richmond Hill,40.68237,-73.82746,Entire home/apt,188,2,27,2023-02-19,3.52,1,165,27,,2023-02-19,0.706781179198061
665763011147325700,Beautiful Studio in prime Astoria - Luminous!!,14884322,Guido,Queens,Astoria,40.76845,-73.91791,Entire home/apt,121,5,6,2023-02-23,0.84,1,2,6,,2023-02-23,0.45956056694241004
669057605920157600,"Cozy lovely 2 bedroom apt, 5 mins from JFK",217834192,Johanna,Queens,Howard Beach,40.6697181,-73.85065829999999,Entire home/apt,313,1,29,2022-11-07,3.7,1,245,29,,2022-11-07,0.9081089625375415
669064816219867500,All-New Luxury Room | Fast WiFi & Home Office,28260018,BP Hosting,Manhattan,Morningside Heights,40.80503,-73.95853,Private room,89,3,26,2023-02-05,4.06,25,310,26,,2023-02-05,0.27741187628431424
667752414115857900,Comfortable Room with Yard and BBQ Grill!,468618141,Marlene,Queens,Far Rockaway,40.5993334,-73.7617021,Private room,50,3,1,2022-10-03,0.19,1,362,1,,2022-10-03,0.06723220401496391
665773196191303400,stunning pvt room in beautiful apt mins from jfk,467974528,Gichard,Brooklyn,Canarsie,40.6378879,-73.884345,Private room,65,2,14,2023-03-04,3.56,3,364,14,,2023-03-04,0.14942831550661256
665821541040767100,Cozy room in perfect Williamsburg location,74338412,Mj,Brooklyn,Williamsburg,40.71039712581122,-73.95786780864,Private room,80,1,29,2022-12-20,3.63,1,45,29,,2022-12-20,0.23278360292955372
665824099468566300,Economy Room with Shared Bathroom,468168420,Paul,Manhattan,Harlem,40.8007,-73.95326,Private room,106,1,4,2023-02-07,0.62,4,332,4,,2023-02-07,0.38373992307287
669881612090048300,Summer Summer time!!! Sit back relax and unwind!!!,392591606,Michael,Queens,Far Rockaway,40.59339832002222,-73.75765737749786,Entire home/apt,495,1,6,2022-10-02,0.82,2,364,6,,2022-10-02,0.9660150692871068
667961901189104900,Cozy Sub-Level Two Beds 15 Minutes to Times Square,251455701,Sangdon,Queens,Sunnyside,40.74739,-73.9133,Entire home/apt,285,1,3,2022-11-19,0.45,12,155,3,,2022-11-19,0.8820275040834606
667962689671524100,Quaint 1br in the heart of LES,451720279,E.C,Manhattan,Lower East Side,40.71168,-73.99163,Entire home/apt,133,14,4,2022-12-19,0.52,1,64,4,,2022-12-19,0.5154117709046842
669124977887839200,A peaceful get away to enjoy your time,459046645,Chantell,Brooklyn,Bergen Beach,40.6222384,-73.9117096,Entire home/apt,194,1,5,2023-01-02,0.81,1,180,5,,2023-01-02,0.7218504663048633
669975220433811100,"UWS 1BR w/ Elevator, Gym, DM, Playroom & Rooftop",107434423,Blueground,Manhattan,Upper West Side,40.79364,-73.97303,Entire home/apt,285,31,1,2022-09-14,0.17,526,320,1,,2022-09-14,0.8820275040834606
669203875593212400,MIDCENTURY DESIGINED APARTMENT IN LUXURY BUILDING,449377263,Deirdre,Manhattan,Hell's Kitchen,40.76417,-73.98697,Entire home/apt,568,5,7,2023-03-04,1.53,6,46,7,,2023-03-04,0.9751830971073292
669305594749936500,Brooklyn bright studio apartment!,402187116,James&Laureta,Brooklyn,Bedford-Stuyvesant,40.68125,-73.93932,Entire home/apt,116,1,32,2023-02-19,4.19,6,228,32,,2023-02-19,0.42921123346857054
667964908017833700,Cute studio space in midtown New York,467887955,Annika,Manhattan,Hell's Kitchen,40.76677,-73.99566,Private room,142,29,2,2023-01-16,0.38,1,0,2,,2023-01-16,0.5508720164392223
667973139138543200,Relaxation zone private room~10 minutes from JFK,140276044,Alicia,Queens,Jamaica,40.6825,-73.77168,Private room,55,3,8,2022-12-28,1.03,5,360,8,,2022-12-28,0.09157489857210602
667996491911316200,Beautiful spacious studio apartment in Queens,19688038,Renee,Queens,Jackson Heights,40.75414,-73.88246,Entire home/apt,101,1,17,2023-02-19,2.98,1,1,17,,2023-02-19,0.3629274461246641
670038205957710700,Cat friendly 1 bedroom Condo in the Bronx.,303481918,Mario And Laura,Bronx,Longwood,40.81983,-73.9101,Entire home/apt,185,2,16,2023-02-12,2.51,1,314,16,,2023-02-12,0.7025133041783024
668033346648286700,"Lower Level En Suite in Flushing, Queens",262685334,Benjamin,Queens,Flushing,40.77647,-73.82173,Private room,130,1,13,2022-11-06,1.67,3,350,13,,2022-11-06,0.5067706412350492
668053326349371100,"BK Penthouse 3bdrm 2bths, 20 minutes to Manhattan",376905135,Helen,Brooklyn,Bedford-Stuyvesant,40.688512019320555,-73.94099962993505,Entire home/apt,412,3,14,2023-01-31,2.28,1,0,14,,2023-01-31,0.9541598608988883
669316857301312500,A Very comfortable two bedroom getaway in Brooklyn,456184344,Cook F.,Brooklyn,Canarsie,40.63938,-73.90191,Entire home/apt,221,3,8,2022-10-16,1.06,1,364,8,,2022-10-16,0.7937720638600558
669324295296310800,Spacious Manhattan Gem,61408134,Stephanie & Idrees,Manhattan,Upper East Side,40.7609888,-73.9618588,Private room,166,1,16,2023-02-07,2.03,15,361,16,,2023-02-07,0.6468728594762633
670068426104677900,Unplug from the city in nice place.,191528717,Yolanda,Brooklyn,Kensington,40.63119,-73.97226,Entire home/apt,60,14,1,2022-09-10,0.17,1,0,1,,2022-09-10,0.12218768112123926
669377058279298200,Lovely Studio Apartment,469054694,Daniel,Queens,Jamaica,40.70453,-73.80373,Entire home/apt,125,1,18,2022-09-26,2.32,1,248,18,,2022-09-26,0.4827967753833184
670083252987549800,Stylish Studio with Private Deck & Washer/Dryer,57550727,Melizza,Brooklyn,Bedford-Stuyvesant,40.6800733,-73.9394052,Entire home/apt,289,3,2,2022-10-19,0.41,1,12,2,,2022-10-19,0.8851362031719269
669402908509195900,Sunny 2 Beds in the Upper East Side.,262570325,Alexi Javier,Manhattan,Upper East Side,40.76883,-73.95285,Entire home/apt,212,3,7,2023-01-22,1.46,3,312,7,,2023-01-22,0.7739080035829075
670102190016233600,Rare 1 Bedroom Apt in Downtown Lower East Side,339137391,Vasi,Manhattan,Lower East Side,40.7198,-73.99007,Entire home/apt,148,3,19,2023-02-12,2.69,1,298,19,,2023-02-12,0.5685231044839033
669434958503706800,Marisol room in Bronx near everything,331296136,Dorka,Bronx,Fordham,40.8541,-73.90024,Private room,100,1,7,2023-01-01,1.02,1,365,7,,2023-01-01,0.35955529796090413
668072542591926100,Sunny & Lovely 2 Bedroom Duplex Loft In Brooklyn,44002343,Alexander,Brooklyn,Crown Heights,40.67428,-73.92565,Entire home/apt,220,3,5,2022-12-13,0.69,1,365,5,,2022-12-13,0.7924021286685283
668073532542576800,Twin bed for short stay,82390466,Loren,Queens,College Point,40.78046,-73.84276,Private room,42,2,17,2023-02-06,2.73,2,349,17,,2023-02-06,0.030560092734074503
669457707121365e3,Backyard Individule 2 Bedroom15 mins toTimesSquare,469080688,Emma,Queens,Maspeth,40.73812,-73.90157,Entire home/apt,165,1,24,2023-02-21,3.33,2,82,24,,2023-02-21,0.6447125770588545
670146755140991200,Lovely 2 bedroom in Astoria.15 min to Manhattan,11554405,Amy,Queens,Astoria,40.76502,-73.92085,Entire home/apt,170,5,15,2023-02-12,2.06,1,61,15,,2023-02-12,0.6594657252753043
670148898838752600,Cozy 2 bedroom unit 5 min from JFK!,469258676,Yesenia,Queens,Jamaica,40.6821714,-73.7718946,Entire home/apt,155,2,16,2023-01-02,2.13,1,365,16,,2023-01-02,0.6115179935718426
669476345758516900,Modern and Bright + Amazing Location!,88922378,Sarah,Brooklyn,Greenpoint,40.72182,-73.94791,Entire home/apt,202,3,15,2023-02-19,2.37,1,35,15,,2023-02-19,0.7579956794351652
669484617247230300,Kosher apartment in Crown Height,279333303,Meir,Brooklyn,Crown Heights,40.66485636254141,-73.93699907074337,Entire home/apt,180,1,4,2023-02-26,3.64,1,179,4,,2023-02-26,0.6906054059750251
669488239177845100,"Awesome Access! to station, 2min/5 line u can use♪",204704622,Momoyo,Queens,Woodside,40.74595,-73.89348,Private room,35,30,1,2022-11-04,0.24,178,56,1,,2022-11-04,0.011328310237631065
669491267862682900,1597-13 I Brand new Studio Prime upper east W&D,162280872,Urban Furnished,Manhattan,Upper East Side,40.77406,-73.94932,Entire home/apt,131,30,3,2022-12-14,0.49,159,334,3,,2022-12-14,0.5094051319879868
668101492405958400,"Entire Apartment in Queens (JFK, Casino, Wi-Fi)",435821587,Annushka,Queens,Jamaica,40.68413,-73.79642,Entire home/apt,63,1,34,2023-02-22,5.13,1,74,34,,2023-02-22,0.13330523209863535
670161879935215200,"Comfortable  private room, Close to everything",396629729,Sonny,Manhattan,Chelsea,40.75035,-73.99382,Private room,101,2,12,2023-02-11,1.71,16,286,12,,2023-02-11,0.3629274461246641
670165785509109e3,Luxury 2-bedroom Brooklyn Apartment,464125343,Earlene,Brooklyn,Canarsie,40.63048,-73.90264,Entire home/apt,200,2,17,2023-01-05,2.67,1,354,17,,2023-01-05,0.7543073923810527
670169972540021500,Modern 1-bdr Apartment in the heart of Bell Blvd,188425827,Avi,Queens,Bayside,40.76457,-73.76983,Entire home/apt,103,2,33,2023-02-27,4.25,2,330,33,,2023-02-27,0.37056746930818274
670190198886293e3,Entire one bedroom apartment with private entrance,469272984,James,Queens,Richmond Hill,40.6928,-73.82747,Entire home/apt,87,1,57,2023-02-26,7.34,1,269,57,,2023-02-26,0.2660308762316244
669502218484087800,Cozy 1 Bedroom! Close to All! 20 mins to Times Sq!,469097275,Wayne,Queens,Woodside,40.7423,-73.89974,Entire home/apt,132,3,29,2023-03-04,3.73,1,324,29,,2023-03-04,0.5121450023710417
668144560978973e3,Magical Suite with Easy parking & Express trains,26734176,Davidson,Queens,Forest Hills,40.7118,-73.85015,Entire home/apt,143,3,24,2022-12-30,3.09,1,26,24,,2022-12-30,0.5527688497813372
671719926157001900,Mid century modern with the best commute,240594389,Olga,Queens,Glendale,40.69266919103295,-73.89628227800131,Entire home/apt,108,30,2,2023-01-24,0.81,2,187,2,,2023-01-24,0.3897465619895674
67020621287422e4,Bed and shower in Manhattan,35998113,Jo'S Home,Manhattan,Upper West Side,40.80234,-73.96451,Shared room,47,2,19,2023-02-07,2.44,15,179,19,,2023-02-07,0.0494230465251067
671722495736764900,"The Mega Unit, 6bedrm,4bath,2 kitchen,2 lvgroom,",12246186,Eduardo,Bronx,Belmont,40.853939854138915,-73.8853813903259,Entire home/apt,557,2,1,2023-01-22,0.68,5,23,1,,2023-01-22,0.9746561989567417
669508680185397e3,Perfect Cozy Room in Brooklyn NYC,429454632,Carol,Brooklyn,Prospect-Lefferts Gardens,40.66221,-73.94234,Private room,58,1,10,2023-02-19,1.29,20,39,10,,2023-02-19,0.10306127825491332
670219801330956700,Large Private Self Contained Room in Rego Park,272538658,Caleb,Queens,Rego Park,40.72465,-73.85788,Private room,48,30,1,2022-09-19,0.18,1,250,1,,2022-09-19,0.0523209863533379
671745578734344600,King Suite in Prime Location: Luxury & Comfort,469518763,Alla,Brooklyn,Sheepshead Bay,40.5917858,-73.948278,Entire home/apt,189,2,12,2023-01-03,1.61,1,330,12,,2023-01-03,0.7119974708888772
671752201993199500,Lovely 1 bedroom unit,417740213,Jade,Brooklyn,Bedford-Stuyvesant,40.6849,-73.92093,Entire home/apt,104,1,22,2022-12-30,2.93,3,340,22,,2022-12-30,0.37357078876653144
669519510476876e3,Renovated contemporary apartment in Bushwick (S3),469102619,Aron,Brooklyn,Bushwick,40.68836,-73.91568,Entire home/apt,129,2,20,2023-02-12,2.78,4,301,20,,2023-02-12,0.49570578007271193
669528091207981400,Cozy 2 bedroom,460132111,Scott,Bronx,Wakefield,40.88757,-73.86438,Entire home/apt,71,1,26,2023-02-26,3.35,2,70,26,,2023-02-26,0.18230676010327204
670239788354887200,Entire Second floor Apartment and backyard  in NYC,415537080,Joanna,Queens,Jamaica,40.70274,-73.77944,Entire home/apt,130,1,52,2023-02-26,6.9,1,149,52,,2023-02-26,0.5067706412350492
669540391418426900,Beach oasis short walk from beach w/ new backyard,469110412,Eduardo,Queens,Arverne,40.597020992586174,-73.79650607672119,Entire home/apt,129,1,10,2022-12-23,1.28,1,156,10,,2022-12-23,0.49570578007271193
669545181672648200,Lovely 3-bedroom rental with backyard,13788158,Amir,Brooklyn,Clinton Hill,40.69396,-73.96976,Entire home/apt,153,30,4,2023-02-28,0.76,1,180,4,,2023-02-28,0.6043521787238527
671831802785282200,"Private Affordable BR in Ridgewood Queens, 1FL-BR3",467996701,Anthony,Queens,Ridgewood,40.71131949999999,-73.9082014,Private room,56,1,11,2023-01-02,1.52,9,354,11,,2023-01-02,0.0953158754412772
670254108069545600,"Lovely private room , Close to everything",396629729,Sonny,Manhattan,Chelsea,40.75075,-73.99546,Private room,80,2,7,2023-01-16,1.2,16,309,7,,2023-01-16,0.23278360292955372
671835588245312600,Cozy private bedroom,97328229,Jaime,Bronx,Tremont,40.84287,-73.8911,Private room,40,30,1,2023-01-06,0.5,6,140,1,,2023-01-06,0.025659939933610834
669570364355477900,Spacious townhouse duplex apartment,200287753,Efrat,Manhattan,Upper West Side,40.7875,-73.97348,Entire home/apt,649,3,9,2022-10-31,1.25,1,0,9,,2022-10-31,0.9813478054692027
670258225097904800,Spacious artist 1-BR Apartment in Bushwick,11798551,Elizabeth,Brooklyn,Bushwick,40.69007,-73.91535,Entire home/apt,245,3,1,2022-09-11,0.17,1,358,1,,2022-09-11,0.830707624216239
670290353475271e3,Modern 1 bedroom apartment with backyard,140623121,Jerri,Manhattan,Harlem,40.80974,-73.94097,Private room,97,1,4,2022-09-25,0.52,3,328,4,,2022-09-25,0.32472733020707095
671852433528637200,Lovey 2-Bedroom Apartment in Staten Island!,469253894,Sarkis,Staten Island,Randall Manor,40.63486,-74.11427,Entire home/apt,120,3,5,2022-12-05,0.69,3,365,5,,2022-12-05,0.4565045576690026
670291854273683600,Brooklyn sleek studio apartment!,402187116,James&Laureta,Brooklyn,Bedford-Stuyvesant,40.68343,-73.94103,Entire home/apt,118,1,30,2023-02-19,3.95,6,211,30,,2023-02-19,0.4353759418304442
670294489555303300,摩登新装修半地下小套房,466572177,Jing,Queens,Queens Village,40.7236444,-73.7335006,Entire home/apt,90,2,24,2023-02-19,3.09,1,25,24,,2023-02-19,0.29269192265135147
671888811322378e3,Lovely 1-bedroom rental unit with free parking,113113202,Marlon,Queens,Arverne,40.58901,-73.79009,Private room,110,3,3,2022-10-14,0.52,1,364,3,,2022-10-14,0.40755571947942465
669589316075643600,2-bedroom apartment in the heart of Soho/Nolita,7602098,Megan,Manhattan,Nolita,40.72124,-73.99533,Entire home/apt,457,2,11,2023-01-02,1.53,1,331,11,,2023-01-02,0.9616945044522893
669641524922502700,Charming king size 1br steps away from Times Sq,44452747,Aleksandra,Manhattan,Hell's Kitchen,40.76073,-73.99515,Entire home/apt,225,28,2,2023-01-16,0.38,1,5,2,,2023-01-16,0.802149744454397
670319491465859200,Cozy Private Room in Ridgewood,432488510,Jordan,Queens,Ridgewood,40.71242,-73.91273,Private room,61,1,11,2023-01-31,2.19,1,67,11,,2023-01-31,0.12613941725064545
669654755609064600,Spacious 1 bedroom with office and living room,54898333,Jason,Manhattan,Lower East Side,40.71406,-73.9876398,Entire home/apt,230,7,1,2022-10-01,0.19,1,0,1,,2022-10-01,0.8106328046788556
670325129117711e3,3-Bedroom in Central Flushing. Spacious Exquisite,45400201,Shauna,Queens,Flushing,40.75802,-73.81634,Entire home/apt,316,1,10,2023-02-19,1.31,4,62,10,,2023-02-19,0.9102692449549502
670329573323739400,"1bedroom apt in New York, 10min from Manhattan",469317996,Elias,Queens,Long Island City,40.75225,-73.93689,Private room,99,3,27,2023-01-18,3.58,1,354,27,,2023-01-18,0.3415880710258707
671900378304577300,Cute private room &living room  in 2 bed apt,447085439,Satour,Brooklyn,Fort Hamilton,40.6179515,-74.023895,Private room,60,1,10,2023-03-05,1.57,1,361,10,,2023-03-05,0.12218768112123926
671932282320298200,Duplex Apartment w/ Private Yard!,440438563,Daryen,Brooklyn,Bedford-Stuyvesant,40.69552,-73.9387,Entire home/apt,155,5,13,2022-12-18,1.81,1,62,13,,2022-12-18,0.6115179935718426
672223001002061300,Spacious studio in a great area,76846398,Elana,Manhattan,Financial District,40.71095,-74.0083,Entire home/apt,146,3,4,2023-01-02,0.55,1,71,4,,2023-01-02,0.5646767479846145
669671109839375900,“Harlem Music “House-Room C (Master bedroom),149151114,Mike,Manhattan,Harlem,40.81343,-73.95201,Private room,121,1,7,2022-10-23,0.96,6,339,7,,2022-10-23,0.45956056694241004
669708267377194500,Entire full 1 bedroom loft,469158046,Akua,Brooklyn,Bedford-Stuyvesant,40.6838061,-73.92417309999999,Entire home/apt,105,2,15,2023-01-04,1.97,1,0,15,,2023-01-04,0.3806312239844038
